name,permalink,gender,feedGender,images,feedProductId,brandName,feedBrandName,categoryName,,feedCategoryName,modelingName,available,sizeType,feedSizes,ageGroup,feedAgeGroup,strongBrandName,strongCategoryType,strongCategoryName,strongSubcategoryName,strongModelName,strongModelingName,weightStyle,sizeSystem,useStrongModeling,barcodes,availableSizes,,,,
vestido longo olivia vermelho,https://www.shopinlove.com.br/vestido-vermelho-2,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/8c/d3/74/882ddd6a122076a0ef36020abc/vestido-vermelho-2-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/8c/d3/74/882ddd6a122076a0ef36020abc/vestido-vermelho-2-large-1.jpg,,IL1238-4-00017,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido adriane amarelo,https://www.shopinlove.com.br/vestido-amarelo,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/4a/55/5e/c5dce869eb3def87d63ccd017f/vestido-amarelo-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/4a/55/5e/c5dce869eb3def87d63ccd017f/vestido-amarelo-large-1.jpg,,IL3218-00121,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido laco ombro kaethe amarelo,https://www.shopinlove.com.br/vestido-laco-ombro-amarelo,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/ee/a7/58/a190c8e79f1ae1f7a867a018b5/vestido-laco-ombro-amarelo-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/ee/a7/58/a190c8e79f1ae1f7a867a018b5/vestido-laco-ombro-amarelo-large-1.jpg,,IL3190-00121,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido beatriz vermelho,https://www.shopinlove.com.br/vestido-vermelho-1,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/b2/9b/c8/622a7493aa86073e4379127cc8/vestido-vermelho-1-large-2.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/b2/9b/c8/622a7493aa86073e4379127cc8/vestido-vermelho-1-large-2.jpg,,IL2964-2-00017,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
regata de alca joice off white,https://www.shopinlove.com.br/regata-de-alca-joice-off-white,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/ff/6c/77/0303908ec2276521ed4b9baae4/regata-de-alca-joice-off-white-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/ff/6c/77/0303908ec2276521ed4b9baae4/regata-de-alca-joice-off-white-large-1.jpg,,IL3138-00004,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
calca off white,https://www.shopinlove.com.br/calca-off-white-1,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/ba/85/d3/74f8f7c031a976f3d84a564b7e/calca-off-white-1-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/ba/85/d3/74f8f7c031a976f3d84a564b7e/calca-off-white-1-large-1.jpg,,IL3217-00004,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
blusa celina preto,https://www.shopinlove.com.br/blusa-preto-3,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/ba/fc/0b/4516e2c6ee257412e10cab4c59/blusa-preto-3-large-2.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/ba/fc/0b/4516e2c6ee257412e10cab4c59/blusa-preto-3-large-2.jpg,,IL3137-00002,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
calca jeans com strass jeans,https://www.shopinlove.com.br/calca-jeans-com-strass-jeans,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/5e/3c/7f/06872971b1be72e7d38b50e619/calca-jeans-com-strass-jeans-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/5e/3c/7f/06872971b1be72e7d38b50e619/calca-jeans-com-strass-jeans-large-1.jpg,,IL3224-00022,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,34|36|38|40|42|44|46|48|50|52|54,adult,adult,,clothes,,,,,0.0,BR,FALSE,,34|36|38|40|42|44|46|48|50|52|54
calca aladim em poa poa fundo preto,https://www.shopinlove.com.br/calca-aladim-em-poa-poa-fundo-preto,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/2c/96/56/5424d371f13c845b63dca3dd2e/calca-aladim-em-poa-poa-fundo-preto-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/2c/96/56/5424d371f13c845b63dca3dd2e/calca-aladim-em-poa-poa-fundo-preto-large-1.jpg,,IL3241-00077,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
blusa laura off white,https://www.shopinlove.com.br/blusa-off-white-2,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/06/e9/8c/63a1af30444b3f3396f4c34079/blusa-off-white-2-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/06/e9/8c/63a1af30444b3f3396f4c34079/blusa-off-white-2-large-1.jpg,,IL3201-00004,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
camisa gabriela listrado rosa,https://www.shopinlove.com.br/camisa-gabriela-listrado-rosa,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/c8/f6/6a/f9fed853eb46680f657f1388cb/camisa-gabriela-listrado-rosa-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/c8/f6/6a/f9fed853eb46680f657f1388cb/camisa-gabriela-listrado-rosa-large-1.jpg,,IL3200-00089,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
t-shirt tali rosa,https://www.shopinlove.com.br/t-shirt-tali-rosa,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/5b/2b/4d/59c6bc2ce6187e9999989e4b51/t-shirt-tali-rosa-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/5b/2b/4d/59c6bc2ce6187e9999989e4b51/t-shirt-tali-rosa-large-1.jpg,,PL099-00030,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
camisa gabriela listrado azul,https://www.shopinlove.com.br/camisa-gabriela-listrado-azul,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/3f/32/af/3e6bb4278cee3a0a3a62ece5f7/camisa-gabriela-listrado-azul-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/3f/32/af/3e6bb4278cee3a0a3a62ece5f7/camisa-gabriela-listrado-azul-large-1.jpg,,IL3200-00090,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
shorts helena listrado azul,https://www.shopinlove.com.br/shorts-helena-listrado-azul,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/20/4a/54/a7f9fc6b31660380f3c3f5221c/shorts-helena-listrado-azul-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/20/4a/54/a7f9fc6b31660380f3c3f5221c/shorts-helena-listrado-azul-large-1.jpg,,IL3186-00090,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
t-shirt slim dolce vita amarelo manteiga,https://www.shopinlove.com.br/t-shirt-slim-dolce-vita-amarelo-manteiga,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/53/a4/66/bfddb1870a949446c05cfa0aa7/t-shirt-slim-dolce-vita-amarelo-manteiga-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/53/a4/66/bfddb1870a949446c05cfa0aa7/t-shirt-slim-dolce-vita-amarelo-manteiga-large-1.jpg,,PL341-00434,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
camisa isa azul,https://www.shopinlove.com.br/camisa-isa-azul,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/71/6a/14/1f56da366ccb97cd005246df00/camisa-isa-azul-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/71/6a/14/1f56da366ccb97cd005246df00/camisa-isa-azul-large-1.jpg,,IL3035-1-00036,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
blusa manuela rosa,https://www.shopinlove.com.br/blusa-manuela-rosa,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/ab/27/10/6b3935d40761bdc81a8bdadfa1/blusa-manuela-rosa-large-2.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/ab/27/10/6b3935d40761bdc81a8bdadfa1/blusa-manuela-rosa-large-2.jpg,,IL3033-1-00030,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
shorts saia jeans gaby jeans,https://www.shopinlove.com.br/shorts-saia-jeans-gaby-jeans,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/33/68/5d/df3bfee0b3f55d16e6ddd712a5/shorts-saia-jeans-gaby-jeans-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/33/68/5d/df3bfee0b3f55d16e6ddd712a5/shorts-saia-jeans-gaby-jeans-large-1.jpg,,IL1560-00022,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,34|36|38|40|42|44|46|48|50|52|54,adult,adult,,clothes,,,,,0.0,BR,FALSE,,34|36|38|40|42|44|46|48|50|52|54
shorts saia karina azul marinho,https://www.shopinlove.com.br/shorts-saia-karina-azul-marinho,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/c8/d2/a6/ca5b7fc1029f61aff59e3aac89/shorts-saia-karina-azul-marinho-large-2.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/c8/d2/a6/ca5b7fc1029f61aff59e3aac89/shorts-saia-karina-azul-marinho-large-2.jpg,,IL3088-1-00012,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido serena azul,https://www.shopinlove.com.br/vestido-serena-azul,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/cb/d3/a2/4a2af043fd78aa43e1c359958e/vestido-serena-azul-large-2.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/cb/d3/a2/4a2af043fd78aa43e1c359958e/vestido-serena-azul-large-2.jpg,,IL3181-00036,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
t-shirt slim amore e ovunque branco acucar,https://www.shopinlove.com.br/t-shirt-slim-amore-e-ovunque-branco-acucar,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/28/25/aa/c3bffeae76da8c84cd414495ba/t-shirt-slim-amore-e-ovunque-branco-acucar-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/28/25/aa/c3bffeae76da8c84cd414495ba/t-shirt-slim-amore-e-ovunque-branco-acucar-large-1.jpg,,PL356-00176,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
blusa hellen preto,https://www.shopinlove.com.br/blusa-hellen-preto,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/ac/13/cf/f7c1816c24d1947fbef3d7017f/blusa-hellen-preto-large-2.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/ac/13/cf/f7c1816c24d1947fbef3d7017f/blusa-hellen-preto-large-2.jpg,,IL3116-00002,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
shorts keila floral fundo marinho,https://www.shopinlove.com.br/shorts-keila-floral-fundo-marinho,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/ec/03/38/849949d772f3f1affbd909f54a/shorts-keila-floral-fundo-marinho-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/ec/03/38/849949d772f3f1affbd909f54a/shorts-keila-floral-fundo-marinho-large-1.jpg,,IL3185-00245,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
t-shirt tali azul,https://www.shopinlove.com.br/t-shirt-tali-azul,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/82/a2/b0/6ada958869ce4a580b96ebfe1e/t-shirt-tali-azul-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/82/a2/b0/6ada958869ce4a580b96ebfe1e/t-shirt-tali-azul-large-1.jpg,,PL099-00036,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido paola listrado,https://www.shopinlove.com.br/vestido-paola-listrado,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/8c/7e/7c/db79c1b4adbab7c58470afbb5f/vestido-paola-listrado-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/8c/7e/7c/db79c1b4adbab7c58470afbb5f/vestido-paola-listrado-large-1.jpg,,IL3120-00035,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
t-shirt over amalfi coast branco acucar,https://www.shopinlove.com.br/t-shirt-over-amalfi-coast-branco-acucar,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/b4/f5/f8/749e47337b98b630a7139ae845/t-shirt-over-amalfi-coast-branco-acucar-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/b4/f5/f8/749e47337b98b630a7139ae845/t-shirt-over-amalfi-coast-branco-acucar-large-1.jpg,,PL345-00176,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
regata canelada rosa,https://www.shopinlove.com.br/regata-canelada-rosa,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/06/16/3b/af7909f63c5ca1055149796cfe/regata-canelada-rosa-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/06/16/3b/af7909f63c5ca1055149796cfe/regata-canelada-rosa-large-1.jpg,,PL3772-00030,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
regata canelada azul,https://www.shopinlove.com.br/regata-canelada-azul,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/f3/9e/f2/0e7883720e90840729d7cc7005/regata-canelada-azul-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/f3/9e/f2/0e7883720e90840729d7cc7005/regata-canelada-azul-large-1.jpg,,PL3772-00036,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
regata canelada amarelo,https://www.shopinlove.com.br/regata-canelada-amarelo,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/94/2c/18/6250ff87ae6fa6c793f8d5af2a/regata-canelada-amarelo-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/94/2c/18/6250ff87ae6fa6c793f8d5af2a/regata-canelada-amarelo-large-1.jpg,,PL3772-00121,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
calca hellen preto,https://www.shopinlove.com.br/calca-hellen-preto,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/39/37/71/6d303b240913dda456c97a04d8/calca-hellen-preto-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/39/37/71/6d303b240913dda456c97a04d8/calca-hellen-preto-large-1.jpg,,IL3117-00002,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
calca isa azul,https://www.shopinlove.com.br/calca-isa-azul,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/59/f7/e2/89d97f99b489a187825c151709/calca-isa-azul-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/59/f7/e2/89d97f99b489a187825c151709/calca-isa-azul-large-1.jpg,,IL3036-1-00036,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
t-shirt over matcha rosa,https://www.shopinlove.com.br/t-shirt-over-matcha-rosa,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/20/5e/30/cda9c09c26420c53b4ee67feeb/t-shirt-over-matcha-rosa-large-2.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/20/5e/30/cda9c09c26420c53b4ee67feeb/t-shirt-over-matcha-rosa-large-2.jpg,,PL347-00030,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
calca aladim marrom,https://www.shopinlove.com.br/calca-aladim-marrom,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/62/cd/6d/ca03392cf4a5db72acfa6608b4/calca-aladim-marrom-large-2.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/62/cd/6d/ca03392cf4a5db72acfa6608b4/calca-aladim-marrom-large-2.jpg,,IL3102-00005,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
shorts aline off white,https://www.shopinlove.com.br/shorts-aline-off-white,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/3c/4e/ce/ee250d6d52240cb4951472c984/shorts-aline-off-white-large-2.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/3c/4e/ce/ee250d6d52240cb4951472c984/shorts-aline-off-white-large-2.jpg,,IL3147-00004,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
calca joana poa fundo preto,https://www.shopinlove.com.br/calca-joana-poa-fundo-preto,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/da/f8/dc/2eb16d5bbc0f1721311b872cef/calca-joana-poa-fundo-preto-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/da/f8/dc/2eb16d5bbc0f1721311b872cef/calca-joana-poa-fundo-preto-large-1.jpg,,IL3199-00077,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
vestido transpassado bruna amarelo,https://www.shopinlove.com.br/vestido-transpassado-bruna-amarelo,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/ec/8f/dc/7a4814152e25b8b3cf021cbbeb/vestido-transpassado-bruna-amarelo-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/ec/8f/dc/7a4814152e25b8b3cf021cbbeb/vestido-transpassado-bruna-amarelo-large-1.jpg,,IL3136-00121,In love,In love,3 CORPO TODO,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
regata de alca joice preto,https://www.shopinlove.com.br/regata-de-alca-joice-preto,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/bb/21/b2/133b1fb16219b1b34b9260519b/regata-de-alca-joice-preto-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/bb/21/b2/133b1fb16219b1b34b9260519b/regata-de-alca-joice-preto-large-1.jpg,,IL3138-00002,In love,In love,1 SUPERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
saia midi karol poa fundo off,https://www.shopinlove.com.br/saia-midi-karol-poa-fundo-off,female,female,"https://adaptive-images.uooucdn.com.br/ik-seo/tr:w-1100,h-1594,c-at_max,pr-true,q-90/a22495-ogxytngyqt0/pv/fe/da/a1/a9b9d78aeb635f7437df2f4c7d/saia-midi-karol-poa-fundo-off-large-1.jpg","h-1594""","c-at_max""","pr-true""",q-90/a22495-ogxytngyqt0/pv/fe/da/a1/a9b9d78aeb635f7437df2f4c7d/saia-midi-karol-poa-fundo-off-large-1.jpg,,IL1760-6-00148,In love,In love,2 INFERIOR,Undefined,In Love (F),TRUE,,P|M|G|GG|G3|G4|G5,adult,adult,,clothes,,,,,0.0,BR,FALSE,,P|M|G|GG|G3|G4|G5
